Age,Gender,MaritalStatus,Department,EducationField,Education,BusinessTravel,DistanceFromHome,JobRole,JobLevel,JobInvolvement,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,PerformanceRating,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,StockOptionLevel,OverTime,PercentSalaryHike,MonthlyIncome,DailyRate,HourlyRate,MonthlyRate,TenureRatio,JobHoppingIndex,SatisfactionScore,IncomeToLevelRatio,PromotionStagnation,ManagerStability,IsFrequentTraveler,HasNoStockOptions,IsEarlyCareer,LongCommute,AgeGroup
-1.70651356500155,-1.243659641503624,1.2347263347541646,-0.5342425802532951,-0.2838347015915194,-0.7329950142026705,0.5820925164427632,1.4440913126798685,0.7586476486312259,1.3899126909398771,0.4194792412879708,-0.43276507943099507,1.3771975450362008,0.4085315030725783,-1.0321618159437465,-0.4472135954999576,-0.16435024216124303,-1.5329964779554066,-1.1965992367472438,-0.9698399538948693,-0.7980767905538425,-0.9671100614957939,0.026452099250598545,-0.9808625620346764,-0.6040506278909946,0.4838058437259154,1.062809449240444,1.37005072971381,0.43844431912058923,0.21387528346465043,-1.7825870896730762,1.9049200303744085,0.35193847100820674,-0.21230895295308744,-1.0939642179455626,-1.3443881371097735,-0.4916521680056295,1.2029056718899145,2.37427212879925,0.9907098185229787,-1.451175250709367
0.6278681984439662,-1.243659641503624,-1.5131809384375963,-0.5342425802532951,-0.9459685311207251,-0.022269402500016564,0.5820925164427632,-1.140236958384972,1.1432273961631079,-0.7338927790870997,1.309463487302053,0.4675783590523513,0.48982799282215395,-1.3885278946073845,-1.0321618159437465,-0.4472135954999576,0.18189324553800482,0.659705530068396,-0.43248733588693483,-0.3837945943505009,-0.2525697566824533,-0.7641062702498255,0.026452099250598545,0.17946381261202274,-0.6040506278909946,-0.4403695979663771,-0.6759442324076052,0.4740054636355493,1.1720649914053554,1.564239065598989,-0.8662941874754485,-0.3763389063641147,-0.6061517404478904,-0.1026248188493613,0.4643918878183672,-0.8048373452922006,-0.4916521680056295,-0.8313203797841237,-0.4211817120161935,-1.0093772982798048,0.8661734463070103
1.4328274272182822,-1.243659641503624,-1.5131809384375963,-0.5342425802532951,1.7025667869960976,-1.4437206259053246,0.5820925164427632,0.8567439783469502,-1.5488308365600658,1.3899126909398771,1.309463487302053,-0.43276507943099507,0.48982799282215395,1.3070612019125598,0.2721707231595559,2.2360679774997902,-0.16435024216124303,1.2281838284449376,-0.10501080694680243,-0.5791430475319571,0.5656907941246306,-0.5611024790038569,-0.9655016226468488,-0.9808625620346764,-0.6040506278909946,-0.20932573754330397,2.415295006519858,1.6306733140302019,0.19390409502566716,-0.372123790027295,-0.7430951418018178,-0.4167267002184232,0.8309835767362553,1.684669955500298,1.633158967141315,-0.5890170285651711,-0.4916521680056295,1.2029056718899145,-0.4211817120161935,0.9907098185229787,1.638623011979136
0.466876352689103,0.8040785168448241,1.2347263347541646,-0.5342425802532951,0.3782991279376863,-0.7329950142026705,0.5820925164427632,-0.20048122345230282,-1.5488308365600658,1.3899126909398771,0.4194792412879708,-1.3331085179143414,-0.397541559391893,1.3070612019125598,0.2721707231595559,-0.4472135954999576,1.2206237086357483,0.578494344586033,1.4232129947738155,1.5696899374640607,-0.2525697566824533,1.468935433455828,-0.9655016226468488,2.5001165619054206,-0.6040506278909946,-1.5955889000817427,1.5013277235767912,1.0994996659948892,-1.1266131150869119,0.13148866816187751,1.4798184082613361,-0.3030796574621307,-0.12710663471984182,0.4027511583435911,-0.6394436870977499,0.5440396342517321,-0.4916521680056295,-0.8313203797841237,-0.4211817120161935,-1.0093772982798048,0.09372388063488456
-0.4185787989626445,-1.243659641503624,-0.1392273018417158,-2.4065880717952166,-0.9459685311207251,1.3991818209052913,-0.9715351964827611,0.5043355777471992,0.374067901099344,1.3899126909398771,0.4194792412879708,0.4675783590523513,0.48982799282215395,-1.3885278946073845,0.2721707231595559,-0.4472135954999576,-0.16435024216124303,-0.23361751023759764,-0.7599638648270672,-0.9698399538948693,-0.5253232736181479,-0.7641062702498255,-0.4695247616981251,-0.9808625620346764,-0.6040506278909946,1.1769374249951348,1.0639036932188253,0.10665172574196864,1.0742489017673866,-1.2607619116516486,-0.8990189339825064,-0.3375796525845766,-0.12710663471984182,-0.21077418037343218,0.269597374597876,-0.40017425142902063,2.033958284078084,1.2029056718899145,-0.4211817120161935,0.9907098185229787,-0.6787256850372412
-1.4650257963692552,0.8040785168448241,-0.1392273018417158,-0.5342425802532951,-0.9459685311207251,1.3991818209052913,0.5820925164427632,-1.140236958384972,-1.1642510890281839,-0.7338927790870997,-0.4705050047261114,1.3679217975356976,-0.397541559391893,-1.3885278946073845,-1.0321618159437465,-0.4472135954999576,1.5668671963349963,-1.3705741069906805,-1.0874403937671997,-0.9698399538948693,-0.7980767905538425,-0.9671100614957939,-1.4614784835955723,1.3397901872587217,-0.6040506278909946,-1.5955889000817427,-1.0285643544410121,0.7395922876532055,0.9275247673104333,-1.430112176440682,-0.015450778291936562,2.2039199881022733,-0.6061517404478904,-1.011290279079908,-1.0939642179455626,-1.3443881371097735,-0.4916521680056295,-0.8313203797841237,2.37427212879925,-1.0093772982798048,-1.451175250709367
-1.5455217192466868,0.8040785168448241,-0.1392273018417158,1.3381029112886262,0.3782991279376863,0.6884562092026374,0.5820925164427632,0.6218050446137828,-0.7796713414963019,1.3899126909398771,0.4194792412879708,1.3679217975356976,-1.28491111160594,0.4085315030725783,-1.0321618159437465,-0.4472135954999576,0.5281367332372526,-1.5329964779554066,-1.1965992367472438,-0.9698399538948693,-0.7980767905538425,-0.9671100614957939,-0.4695247616981251,-0.9808625620346764,-0.6040506278909946,0.02171812287976915,1.3276164920087434,1.640601793432731,-0.784256801354021,-1.3259499742649539,-1.7825870896730762,3.1009198612858673,-0.12710663471984182,0.15910601132338328,-1.0939642179455626,-1.3443881371097735,-0.4916521680056295,1.2029056718899145,2.37427212879925,0.9907098185229787,-1.451175250709367
-0.016099184575486546,0.8040785168448241,-0.1392273018417158,-0.5342425802532951,0.3782991279376863,-0.022269402500016564,0.5820925164427632,-1.0227674915183884,0.7586476486312259,-0.025957622411440798,1.309463487302053,1.3679217975356976,-1.28491111160594,-1.3885278946073845,-1.0321618159437465,-0.4472135954999576,-0.16435024216124303,-0.23361751023759764,0.22246572199332998,-0.18844614116904476,0.5656907941246306,0.656920268471954,-0.9655016226468488,1.3397901872587217,-0.6040506278909946,-0.20932573754330397,0.10698733412428861,1.3948719282201332,-0.9798889806299587,-0.926222322240389,1.0890094163212758,-0.3375796525845766,-1.085196846175939,0.28417854371166545,1.0038228475058812,0.9798306584120796,-0.4916521680056295,-0.8313203797841237,-0.4211817120161935,-1.0093772982798048,0.09372388063488456
-0.901554336227234,0.8040785168448241,-0.1392273018417158,-0.5342425802532951,0.3782991279376863,-0.7329950142026705,0.5820925164427632,-1.0227674915183884,1.1432273961631079,-0.7338927790870997,0.4194792412879708,-0.43276507943099507,-1.28491111160594,-1.3885278946073845,1.5765032622628583,-0.4472135954999576,-0.8568372175597387,-0.8833069940965022,-0.9782815507871555,-0.7744915007134132,-0.7980767905538425,-0.9671100614957939,0.026452099250598545,1.3397901872587217,1.6554903741950204,-0.20932573754330397,-0.9445811291002395,1.5884772765694526,0.48735236393957365,-0.9389825387519296,-0.8990189339825064,-0.3375796525845766,-1.085196846175939,-0.7948742229970701,-1.0939642179455626,-1.3443881371097735,-0.4916521680056295,-0.8313203797841237,-0.4211817120161935,-1.0093772982798048,-0.6787256850372412
-0.17709103033034973,0.8040785168448241,1.2347263347541646,1.3381029112886262,-0.9459685311207251,-1.4437206259053246,0.5820925164427632,0.6218050446137828,1.5278071436949898,-1.4418279357627586,1.309463487302053,0.4675783590523513,-1.28491111160594,0.4085315030725783,1.5765032622628583,-0.4472135954999576,0.8743802209365005,-0.15240632475523455,-0.7599638648270672,-0.7744915007134132,-0.5253232736181479,-0.7641062702498255,-0.4695247616981251,-0.9808625620346764,-0.6040506278909946,0.7148497041489885,-1.1366209473061757,-0.29296957020983194,0.14499605020668277,-0.4904331887701659,-0.9509935313760696,-0.24084437214320867,0.35193847100820674,0.5934575043247401,0.269597374597876,-0.40017425142902063,-0.4916521680056295,1.2029056718899145,-0.4211817120161935,0.9907098185229787,0.09372388063488456
